prior_90d_spend,tank_size_gallons,customer_tenure_months,freshwater_customer,saltwater_customer,treatment,first_14d_spend,water_test_count_30d,repeat_visit_30d,livestock_purchase_30d,maintenance_subscription_30d,true_long_term_value_180d,surrogate_index
98.3433519288928,20,73.5343692640968,0,1,1,85.01198033995152,0,1,0,1,442.0475144639031,437.5571186484007
202.01830242954077,29,0.9958126774662764,0,1,0,95.35775126176173,0,1,1,0,342.55289276282747,401.95178133264204
125.6298126738741,20,35.88374409717006,1,0,0,57.103450394180776,0,0,1,0,272.95902092624453,258.6276079145085
27.794299282815146,40,53.518720944063716,1,0,1,12.312050132516156,0,1,1,1,408.8272969856477,392.32554557746727
98.47469079629512,29,12.64924952506391,1,0,1,51.423489441757674,0,1,1,1,474.63981864978206,455.9908505760151
36.991459728736736,120,3.9613170032649463,1,0,0,92.0153230585332,2,0,0,1,405.27124613658617,417.3832582311866
21.14110503681302,20,31.04532105285655,1,0,0,3.494151300059862,1,1,1,0,259.86841991336587,232.131423338355
117.471800210104,75,71.37883318283676,1,0,1,89.97762026657111,5,1,1,1,669.5143073437982,605.4461466739863
20.928648249573563,20,16.92492985788124,1,0,0,74.17125824022443,1,0,0,0,102.84723814093519,170.93063133946382
64.71488928178724,29,26.626496733319392,1,0,0,48.04934419269287,0,1,0,0,237.6323532831583,202.43521181384548
11.24243332626182,29,4.792794676688463,0,1,1,39.46029220645667,0,0,1,1,307.7091127773554,386.7874443565466
52.54328726325188,40,4.763162237203621,1,0,1,85.14748199163643,1,1,0,0,244.66187072832747,267.973477986027
148.67054704415756,20,3.584071635980554,0,1,1,109.0533229511025,2,0,0,0,276.3066018730551,264.4644616717853
95.16711701199749,10,1.4281269025330883,1,0,1,59.437631698907225,0,0,0,0,119.46081121249136,157.7600786486158
64.89032333839441,55,13.726023049031024,0,1,1,80.8875041907535,2,0,0,1,491.7424184841147,417.87824409169446
74.18019430294764,10,1.9951020085116464,1,0,0,10.245832162479648,0,1,1,1,386.8665346656759,397.84436153214233
45.30708866144162,29,5.124335902403037,0,1,0,54.899343834154166,0,0,1,0,270.73139075367305,247.4077417771753
11.354178700250687,40,9.590764872388291,0,1,0,16.8441025278539,2,1,0,1,398.46360149724916,376.4883988166678
201.4723451242239,20,23.52516838127057,1,0,1,89.58740340074823,5,1,1,1,665.3568778587575,588.7234195514591
87.47320356277498,20,31.19658871285004,0,1,0,49.655706560440834,1,1,0,1,447.43278799880187,411.8165181884333
176.00787570189922,120,20.28580298760858,1,0,1,133.80260855803968,0,1,1,1,673.5807531121749,574.1219063377856
64.8034026004863,40,3.2909452616988504,0,1,1,80.96699893093061,1,0,1,0,312.72293620422823,290.75817839472256
110.99178200954299,29,51.30735894194133,0,1,0,53.74307410102394,1,1,1,1,565.2913307554405,497.29076219297536
79.77191893347081,55,44.099132883494505,1,0,1,65.8044679112335,0,0,0,1,336.4927674105479,342.8504021631146
34.71143302186265,10,29.36453064278526,1,0,1,12.85736996045998,3,0,1,1,394.18747358172226,379.8227324218174
62.27377125749339,40,5.71304923581011,1,0,0,68.05302850640696,1,0,0,0,171.89946832617935,177.69998942150727
135.32551709729955,75,6.838467822847505,1,0,1,110.20833219741465,1,1,1,1,533.1542840738718,572.0015560571803
173.45438536858035,40,23.025528252110522,1,0,1,57.55751085208968,0,0,1,1,383.50050794938085,419.3357715237565
28.63781214022238,10,89.82439930118343,1,0,0,27.61436849985342,2,1,0,0,234.536383162555,197.00738997046747
111.4988523508039,20,7.869820752208076,0,1,0,45.25314059883996,1,0,1,1,367.80880037416773,422.83825993822836
67.78778058503525,29,5.09354216645373,1,0,0,43.34925462244392,2,1,1,1,471.0256777058192,474.5585203426452
24.52457134591305,20,32.307670338793535,1,0,0,35.67735592001208,0,1,0,0,157.7432261599264,167.54251976862793
58.82235668713284,29,22.630197426797288,1,0,1,36.40432843054508,0,0,0,1,300.9104272886839,267.2630669980862
47.96085278743199,40,7.215324992251028,1,0,1,51.93981528630402,0,0,1,0,219.9174076928684,220.83295916883677
79.56692655558125,10,16.928718959561152,1,0,0,49.404512041155236,0,0,1,1,398.34931647320263,361.81655009707487
103.62062377982654,40,25.765540930194987,1,0,0,26.37302553730891,1,1,1,1,420.74560607115126,444.43183300852417
45.800465872040995,40,3.074755345986635,0,1,1,52.77256191309606,0,0,1,0,235.60946748474848,247.89000701361792
35.573985147428836,120,44.190080340587926,1,0,1,96.59633701379252,2,1,1,1,559.1546388944141,568.835909084271
67.85184429159226,120,5.282327129676928,1,0,0,28.695036471251342,1,1,0,1,379.1362779355281,392.1426800332766
56.68661841745041,40,10.867432177828091,1,0,0,31.658235063844153,0,1,1,1,378.27803828966694,416.5404264493695
78.87624462458993,40,13.804868229729296,1,0,1,60.59109475916154,1,1,0,1,416.2942721943415,405.0565438451276
78.2606026262595,29,0.8259631376423487,1,0,1,92.9548657406342,0,1,1,1,464.12411504123673,496.8825344155464
13.488393545541024,20,16.675431637780793,0,1,0,24.773570607762803,1,1,1,1,430.2816729110695,442.0984869394973
161.89291931529417,55,21.555278322689126,0,1,1,112.63877492786014,2,1,1,1,670.056146229814,617.2379681949691
128.45282575625157,10,3.0655674881616557,1,0,0,59.29679755037371,2,1,1,1,560.0897205114217,504.48497676406936
111.40994657257473,75,0.6350841046576787,1,0,1,52.449713790030884,3,1,1,1,550.8985614388884,534.1300403987178
47.9799379299984,120,11.214071383177702,1,0,0,21.67319610676897,3,1,1,1,483.80530167860627,505.8268471214516
157.30414203306685,20,1.8625698622501798,0,1,1,92.7392884677057,1,1,1,1,541.1631851320835,563.532544919576
171.07116744395694,20,3.8076196415171846,0,1,1,122.48366656591085,0,1,0,0,310.22794616009253,301.5817085154029
100.06662057679222,40,18.93871871142098,1,0,1,41.28007032371944,0,1,1,1,499.0129082620559,444.59647100084896
101.31584368399832,55,15.117904326382625,1,0,1,48.83601880295652,2,1,1,1,509.276372897483,502.5569543142749
117.99430843522924,10,20.604584447207476,1,0,1,62.51299691605862,2,0,0,0,171.43725393229974,218.32945489358352
110.74669515963456,40,6.920867525765525,1,0,1,67.76797861027151,0,0,1,0,292.58115559625935,261.7339483329825
109.2210318479949,55,2.60214241603575,1,0,0,69.57346409669854,1,0,1,1,452.7100701155758,442.4429411346378
30.69835707964979,10,13.848090052705512,0,1,1,71.50715790226491,1,1,0,0,214.4279958150197,263.16905923184686
70.51561546857764,20,23.370037364860785,1,0,1,64.01499219737421,2,0,1,1,336.3114511047038,440.45528368901404
350.0,20,19.060590639853196,1,0,0,113.3437177746104,0,1,1,1,603.8129701609146,559.4334288178067
72.24937395276349,75,19.564380834511898,1,0,0,32.14619385385822,2,0,0,1,341.1497523083249,349.1061250828124
11.087440754863971,20,38.311768993649096,0,1,1,84.46170973820786,2,1,1,0,292.75420969433276,362.00832344479977
74.06721072019016,29,19.86244157665305,0,1,0,53.84021552389442,1,1,1,0,356.52789048445146,322.47576176788704
8.132308867178324,55,0.33510189306575605,0,1,1,35.022587708138346,2,1,1,1,481.2175932502115,490.8376414784922
77.2913374527323,75,11.387492242368063,1,0,1,63.59607582239968,0,0,0,1,367.2824440500127,350.40262846854284
145.28648934480844,10,2.091911969211229,0,1,0,44.180658400715124,0,1,0,0,278.42199720272714,239.84113940764394
99.15209186663813,29,1.1784904800021856,1,0,0,49.785323046798766,0,1,1,0,355.79877563611717,290.43308246578215
50.846909775025104,29,63.56341772948995,0,1,1,52.61220772682914,0,1,1,1,488.32043903262434,457.9256681975439
105.1898020655106,120,9.360138797493228,1,0,1,47.884746531062504,2,1,0,1,477.6246647039767,435.62455790794246
98.85380201602219,55,4.404192208080038,0,1,1,89.31191649414703,2,1,1,1,540.3353147607357,578.1165975198301
39.04674461429275,40,9.402148051840687,1,0,1,15.08035832675948,0,0,0,0,106.97799400915864,103.3803097041972
55.13752090977923,40,14.979469340940492,1,0,1,40.61679736590298,0,1,1,1,408.75501319475757,419.3695897374827
102.03113113938115,55,43.228285343882234,1,0,0,55.1847902272277,1,1,1,1,503.19664341651134,489.08234545759683
17.165899344649112,75,33.82271362032224,1,0,0,26.35961057559927,1,0,1,0,292.03657624257,213.51993214125076
89.96533533746647,29,14.666825205594122,1,0,0,54.64112418383968,1,1,0,1,376.8962444897171,394.3184609170062
49.64146496465679,10,26.204285981018444,1,0,1,4.615064039370381,2,0,0,1,215.01172774448622,300.77196383717643
54.82091027066412,10,14.07956319855866,1,0,0,23.732707582300822,0,0,1,0,71.86381663336236,165.26373243775575
77.15325979148236,120,2.9399108383916013,1,0,1,75.86073221781449,2,1,1,1,617.0114180518401,559.8776475926353
78.30352088141701,55,20.513078920549212,1,0,0,32.45709458204603,0,1,1,1,479.5201964012815,430.9416131106212
149.0620211235408,29,20.47601301574198,1,0,1,82.63328210051553,1,1,1,1,479.8849670054165,521.9495049773204
66.14625992521418,10,21.18230225318003,1,0,1,54.901512210014985,0,1,1,1,490.6040074624026,431.46284699838156
18.21845550219394,120,26.47432716549852,1,0,1,49.17852948344637,1,1,0,1,301.70022270810017,408.8815194078975
92.4810666185443,20,18.823943085980925,1,0,1,37.42331805374337,0,1,0,1,376.2159387612346,347.50919438987546
205.64475150639444,10,1.3885980811063747,1,0,0,43.645075304856206,4,1,1,1,571.5522843020493,511.5960289717914
108.55737359397912,20,4.803960019300416,0,1,1,75.35182963843334,0,1,1,1,490.7336537783843,507.19539387188775
27.593976930818428,75,19.755217447071544,0,1,1,81.8032828747284,1,1,1,1,562.0189587072459,543.1899633697343
220.6003193508172,10,32.10185440716013,1,0,0,51.47471027328418,2,1,1,1,557.6691935718031,507.99899364502704
63.33801492867291,10,1.4989566068497213,0,1,0,33.73935226953249,0,0,0,1,337.6899647014396,304.46906068957117
98.48827070880512,10,69.68174159365695,1,0,0,43.436530501149434,0,1,1,0,309.68875486841955,280.84583829142025
30.075264165596334,120,49.190244217334026,1,0,0,72.09172192621438,3,1,0,1,561.6120603618137,485.1616546774088
153.3893227199738,75,3.9220631601564144,0,1,0,67.92785642745459,0,1,1,1,468.6669275147503,541.979891201057
27.07794063376771,29,5.698070365395444,0,1,0,77.11198886642785,0,1,0,1,404.71390541067655,408.68483419029224
210.37136220151984,75,49.12693680889533,1,0,0,75.54558530801415,1,1,1,1,548.9307022446153,550.9456348167438
46.17151616274804,20,6.67735949170931,1,0,0,42.79202693077861,0,1,1,1,392.4584490932216,422.48848163512804
92.44006478417069,40,28.779916840416934,0,1,1,34.71168677246352,1,1,1,1,511.0594041277593,469.92387238921026
97.18934420518217,55,1.042403513567272,1,0,1,75.47260402054586,1,1,1,1,542.0484058668588,513.6211669009962
62.927502253672884,29,4.884452238333767,1,0,0,0.0,0,1,1,1,428.1368059598624,394.27419574345095
69.46741200304209,10,0.9084946565009306,1,0,0,32.650027604793976,0,0,1,0,87.37317461500716,193.64049278243226
57.1568512554514,75,2.5443756581706505,1,0,0,56.48931887036975,2,1,0,1,445.25670059406673,432.11665765290184
72.23851550965365,55,11.272981538929965,0,1,0,40.777243251651726,2,1,1,1,528.0468494740935,505.39075256061585
47.56880396379674,40,7.144540636934706,1,0,1,34.51554101494508,2,0,1,0,225.23771100887865,246.1768973935112
43.82847863254352,40,1.6406516069964392,1,0,1,17.78552589090905,0,0,0,1,168.0949202980463,269.5645633632347
13.205278070001079,40,0.673440266719487,1,0,0,2.1973351694035763,0,0,0,1,246.2470230981256,259.31563274514514
56.38443135477695,10,11.796650925715632,1,0,0,68.4115030280399,0,0,0,0,99.50241779058345,157.9737503993296
42.190521260457174,55,6.240223818592293,1,0,1,93.69093265219567,0,0,1,1,410.3840868245782,441.69530969949597
82.19068572241812,20,11.190693179227923,1,0,1,11.322842362079967,0,1,1,1,328.37227200325697,403.606370288383
36.60430658208931,120,33.11985997998872,1,0,1,67.65498898095966,2,0,0,1,490.28330369537497,404.2912580198345
44.07368347877279,75,13.516258496690753,1,0,1,64.03547480664561,2,1,1,1,500.3679008462887,528.4871603695577
69.69990505283688,75,9.440872961554987,1,0,1,89.9503922567732,1,1,1,1,582.8644460308095,529.8875532826105
26.694126350228885,10,28.179178298654477,0,1,1,8.61846682661323,3,1,0,1,429.7457755549263,376.14387467689795
55.64484974873622,29,6.50852461014567,1,0,0,64.27569067757474,0,0,0,1,415.57373151794224,320.60009383757904
146.03488101057192,40,11.951593267304538,1,0,1,68.29585312731078,3,1,0,1,507.221785732476,468.1886200690197
27.990028812707564,55,0.4134136465784045,1,0,0,66.42142066533874,0,0,1,1,379.9277644597296,415.8100915798613
325.21752178742634,20,14.360436229187526,1,0,0,100.56372485626339,3,1,1,1,726.7008863685221,598.1131294009342
111.28064679460262,55,27.94101983658915,1,0,1,85.80490432245944,1,1,1,1,617.5602076887756,526.2172610666356
54.08649949074746,75,9.4305415245054,1,0,1,86.82083395122982,1,1,1,1,547.0856322595504,527.5783314568496
77.91209452976943,55,36.67520083138698,1,0,1,118.94127854963469,0,1,1,1,515.5383860745093,518.1757359543188
33.63294244315056,55,14.07496587512771,1,0,0,25.89422982416265,0,0,0,1,217.63644821413442,277.37285910910146
29.947857492548707,29,0.36670361858198,0,1,0,39.86268078855964,1,1,1,0,301.2159101945711,301.09015243221614
189.9818531150803,75,0.0024999772095341726,1,0,0,112.18859349397053,1,1,1,1,646.8099520285431,580.8271868812282
42.79817490872209,20,18.505382701433636,1,0,1,42.914911349851174,2,0,1,0,232.38624493265664,241.02772168111196
52.98377695693098,20,50.78963703900545,1,0,0,26.674945528825788,0,1,1,1,446.2175218295571,401.9827302592477
48.781198812966906,29,24.701176280715753,0,1,1,82.61917934938523,0,0,1,0,225.89170831082743,272.8195026385423
48.416339391115756,10,4.977350779927968,1,0,1,34.92886527142543,1,0,0,1,325.6224750635294,287.8875025403087
40.914573017823976,40,6.496653174580311,0,1,0,52.86655933189334,2,1,1,1,500.64170697409713,507.5477749868034
66.40229605991222,29,57.68176311205586,0,1,0,78.83206394000734,1,0,1,1,458.3750658060263,456.3116797520308
35.16122759156281,75,12.70993181382918,1,0,0,34.42159851919468,0,0,1,1,353.1375459114304,374.3127359573897
38.762375835231154,40,6.192064918945058,1,0,1,14.313256968014876,2,0,0,1,351.57222873026103,309.69614072845485
26.072061855583275,29,6.622255678192158,1,0,1,15.381486444944322,1,1,1,1,498.52920566168524,415.89218429772717
102.08540241185094,75,5.913495147088293,0,1,0,62.873690761293574,2,1,1,1,556.4380697175221,559.975430954643
103.14299763426034,10,2.416324404970506,1,0,0,69.28303555575867,0,0,1,1,355.1086670496525,411.1724937857268
264.82465431850403,29,43.87313587678349,1,0,0,45.32311254151078,0,1,1,1,513.8533910223284,466.87047490890785
25.910619082608353,75,13.166245389012426,0,1,0,68.47345215134618,0,0,1,1,388.8585956871843,447.4718507782922
23.981252495460293,20,7.206156875843952,1,0,0,44.601091867321045,1,1,0,0,144.456671055354,206.7622359694336
309.2132900698907,55,14.16564137685183,1,0,1,164.23681975195737,2,1,1,1,700.687533550675,610.9478954957652
9.025841332124788,20,2.618124804176689,0,1,1,47.542411287172854,1,1,1,1,531.8907267582989,462.7527152655637
36.52592929380337,75,0.061494720222800024,0,1,1,90.42133297318172,1,1,1,1,485.36708953612833,555.6939711623037
90.27756218331191,10,8.370162938167127,1,0,0,121.64889329060706,3,1,0,1,507.03108504244307,472.4676846169533
84.41440275745799,20,48.57440484676155,0,1,1,56.88236757751732,0,1,1,1,495.9793171275538,478.2428536121474
15.434714935839096,20,10.35102281719912,1,0,1,38.0654296689835,1,1,0,0,224.12907991232464,187.6333709445061
108.66243539395842,29,31.003036235710596,0,1,0,39.29274137863865,1,1,1,0,350.7159724473472,313.2715946847131
86.2388672879574,120,15.22205558802579,1,0,1,64.20538664907953,2,1,1,1,657.968383218937,553.1454973693956
114.60255094919775,40,12.16134111027557,1,0,0,66.60507014311627,0,1,1,1,526.2670148236643,475.5286026458305
105.92284711091544,55,5.865535968075316,0,1,1,79.05926401010524,1,1,1,1,555.5457086661601,541.1567702298877
64.30371581838143,20,5.655470365494004,1,0,0,27.454140960554078,0,1,1,0,247.24851152081925,236.76006916218364
20.518051146290706,40,24.725822654244002,1,0,1,72.8503793042265,2,0,1,0,239.64582694422228,284.5991114363297
222.63695103200988,40,26.98275716176043,1,0,1,89.98289874863968,2,1,1,1,590.0691262548409,577.1550624417807
8.894007707840357,55,4.086009459565514,1,0,0,11.102051714405384,0,0,1,1,323.1712619765207,347.55446485703163
41.140676632268836,75,6.616053734602818,1,0,0,58.49624697904966,3,0,0,1,456.0779072353956,390.137422696393
61.31104971348842,10,36.75793847672514,0,1,1,51.87830994677854,0,1,1,1,491.7119806147994,455.99683725386404
7.430196331566565,55,26.506144702894034,1,0,1,70.1025778092129,0,0,0,0,121.34913643533797,178.30134773807254
134.32304885181745,10,4.936741027216476,1,0,0,57.47878059691393,0,1,1,1,450.9044068127649,468.16282878830134
72.98146522675741,10,4.454569598121749,0,1,0,29.95672106614524,0,0,0,0,132.35303812325603,136.5738508600175
38.24575582982959,40,0.5211188914530013,0,1,1,90.54138991139075,2,1,1,1,586.2249523644127,555.0626594978381
38.95861705837777,29,6.83001097285057,1,0,1,63.428034500254995,2,0,0,1,346.90852304487026,364.53665612652946
87.520866537879,40,24.163676585532084,0,1,0,38.450627579036876,0,1,1,1,423.1719970472967,454.83077996498815
19.982655976914998,75,5.605087531902898,1,0,1,44.53641112556872,0,1,1,1,449.35580767078005,448.6329997074731
64.92395372620345,29,58.96442557179377,1,0,1,60.042242586436174,0,1,0,0,237.10239957586182,212.44801973292678
98.56695247691702,10,11.5086922009133,1,0,0,58.63124809522813,1,0,0,0,281.332353609049,171.4582997141997
57.04025591658285,75,14.091013124252223,0,1,1,68.38540612051628,1,0,1,1,509.67750460956984,464.6168933820318
203.347909009919,120,36.818620717181894,1,0,0,122.26474851812861,2,1,1,1,611.4455290514013,615.3347265401898
52.63218686867158,40,13.804054313360236,0,1,0,53.099559317906454,0,1,1,1,493.82505552173416,463.9360821414758
24.703566923279872,10,0.431606193347563,1,0,0,19.184021340596626,3,0,0,0,179.58309370885877,149.35299041378187
37.9026170989303,20,14.65122655070676,1,0,0,24.731323677440912,0,0,0,0,40.3955697354364,96.13635395119064
49.73271791912173,20,37.97007137531501,1,0,0,25.392595317373882,3,1,0,0,229.58442355958758,210.6668698013075
25.347836372561797,120,14.365452395485164,1,0,1,49.799905958823615,0,0,1,1,410.33920612059376,393.82353028502473
115.06998770139009,20,14.013067961775036,1,0,1,33.15568232058596,0,1,0,0,216.0063219470326,191.70484314982718
48.46634473236967,120,11.436129959563683,1,0,1,54.485653889664626,2,1,1,1,571.9984045272503,519.671280674304
69.40097012864501,40,43.253270662084084,1,0,1,95.57085615702456,1,1,1,1,453.04710658328776,511.4019199548799
92.28677969501231,20,30.983994819290537,0,1,0,78.02799947389704,0,1,0,1,505.00250414820925,425.2319578860691
43.949856663288216,20,12.347844015741558,1,0,1,18.435939920469888,0,0,1,0,226.3098797185387,162.5129112504486
90.8442857271511,40,14.917517265979484,1,0,0,35.40963625949631,2,1,1,1,457.15551382338384,475.0023798152199
67.30051984215068,20,2.024227348610862,0,1,0,38.75920523752027,0,1,1,1,431.4359951414919,447.6507382369305
132.19746807718636,120,7.356865371204323,1,0,0,113.98846434680586,1,1,1,1,565.1017813562781,578.1388157596268
10.1108871786052,20,3.6803525356405755,1,0,1,35.38155090252373,0,1,1,0,209.38364473733986,240.67230370499345
123.42481841657026,40,9.774430239534881,1,0,0,83.49562513692588,1,1,1,1,506.11226052318807,522.0569851528969
131.92624932125275,20,17.248174648029245,1,0,1,75.21015221288883,2,1,1,1,506.5025220392762,537.9879845555469
93.06874015244918,29,20.788130578917958,1,0,0,42.91657236404082,1,1,1,1,400.61094918258163,455.664726697335
36.181448385734996,10,28.948839719770074,0,1,0,5.872650806264851,0,0,1,0,45.22193974215867,182.0847314655216
98.39215005246695,20,30.826947338748354,1,0,1,66.04372481306638,0,1,1,1,487.42936283236395,470.06005018491044
105.46467195722332,10,0.06533886359601558,1,0,0,58.91124578381353,1,1,0,0,205.75016041685748,245.7445953515262
102.15152503856046,20,17.83866778327781,0,1,1,94.46726271176922,0,1,1,1,503.97574954933475,529.7779803350168
75.75965906255581,20,10.754418481916778,1,0,1,51.95976655839468,2,1,1,1,535.9893668032047,485.3649558881931
46.246192010337424,20,5.64968199275273,1,0,0,73.89123633264991,0,0,1,0,237.23996967720268,232.51627192062506
6.658193912578388,40,11.706670996131233,1,0,0,15.329644057774892,1,0,0,0,51.29218893820655,108.4517635833407
39.38992650243926,10,5.6983126328180225,1,0,1,35.54020992763444,0,0,0,0,92.38342200121815,108.23273773317284
158.2467569792781,120,3.668564646776912,0,1,1,163.7525259347605,4,1,1,1,807.0522178266699,647.0334180175705
126.71403874135784,20,2.5962833079446996,1,0,0,24.04201143782648,0,0,1,0,138.5818391248264,208.9051003074008
10.538113107871778,75,47.45088598665069,0,1,0,73.04677897378279,0,1,1,1,460.0719758276555,516.1164408524173
76.97871449376741,10,18.553209009526974,1,0,1,71.62733914855565,0,1,0,1,446.1768933711922,392.2487300891413
44.0868770389092,120,20.22778339811393,1,0,1,67.07373212758296,2,1,1,0,462.1350089174447,369.87995185479355
137.11376784527465,29,16.411666529469684,1,0,1,105.57787044057736,4,1,1,0,425.23184098662125,404.7421576790337
114.85532519257012,20,0.8879031892726976,1,0,0,74.02803049020856,0,1,1,1,407.8658592722187,481.9750514752678
61.44967750699176,55,12.078128554284394,1,0,1,80.84949411430846,2,1,1,0,367.25599849398554,368.22075192756733
70.4321753157899,20,13.40694240837301,1,0,0,2.0852958675843496,0,1,0,0,131.8808116496996,160.005664977762
10.353739486747926,40,7.654117716605724,1,0,0,59.99159946489963,2,1,0,0,226.6901140545699,245.16695091282764
181.4593906070985,20,3.184828656173315,1,0,1,105.7371215296113,2,1,1,1,547.9747912954284,582.0675229637317
95.11441760497274,40,0.462555781287032,1,0,1,88.55035199518373,0,1,1,0,330.01928104295104,338.3376210299634
42.35553910095828,29,5.566734370289451,1,0,1,44.18484559801306,0,1,1,1,447.29067700364556,421.70859847090173
221.7528893526504,29,6.555125715813778,0,1,0,44.184224436071865,0,1,1,1,489.68871194694765,483.70523194514266
73.3053098456658,40,6.976416701510351,1,0,0,38.906888091523186,1,1,1,0,283.3252601516586,292.950307812755
128.40588767129273,120,2.8073121881236736,0,1,1,132.96766486533096,1,1,0,1,582.0994151893605,495.8524423071244
97.17007113451051,40,23.498494179069667,1,0,1,86.54117934455972,0,1,1,0,341.3978321239854,333.33721129584364
47.06368488067168,75,11.368210056245731,1,0,0,54.778771361796686,0,0,1,0,175.2767601759565,246.1872578991296
242.0941996977809,29,5.352940568514665,1,0,1,94.51827617777039,2,1,1,1,647.442271010985,583.8614530662802
111.71302206843153,75,4.324069201211053,1,0,1,87.17172140722577,0,1,1,0,338.4212726633181,370.4459157651299
96.63232956027099,120,4.785559295109982,1,0,0,92.31111811840789,2,1,1,1,607.2063576570754,577.8473218978205
148.72846089894585,29,1.7543170505307282,0,1,1,57.82424501291788,1,1,1,1,532.5627633480661,506.8566437600495
7.481495135471177,29,20.736715110799746,1,0,0,33.92870095523522,0,0,1,0,157.3201264760241,183.6500359118787
87.59272483249592,20,8.722782209948694,1,0,0,55.491167179395426,1,1,0,0,124.35821903499497,237.03472868388457
92.49460691397749,40,1.6419508840952395,1,0,1,29.110448739508684,2,1,0,0,167.41976202150067,236.00125059495238
49.928139612797025,20,4.674125094299072,1,0,0,24.713046000839306,0,1,1,1,384.7876636074225,405.27724062157176
29.861444680203032,75,6.247416851677397,1,0,0,22.9457087680641,2,1,1,1,429.3978163977797,472.038017145161
108.53079945729498,75,12.302811715575723,1,0,0,54.51600405963709,3,1,1,1,532.1748150043019,536.6959146603803
63.28256983677414,120,26.56348998549275,1,0,1,89.45690903687554,3,0,0,1,386.37016506434173,431.67761505006814
45.76617806321947,40,8.591983166519329,1,0,1,25.881166414871586,2,0,1,0,225.0975278065005,229.85138587702494
82.24943458116547,29,2.638989642546196,1,0,1,65.75402044635213,2,1,1,0,347.33030394020875,348.61408539855523
69.25238547142543,20,23.793044940439614,1,0,1,58.327533942282926,1,1,1,1,473.5487181916866,458.0864345018235
113.10133281651328,40,1.7857701677016966,1,0,1,95.97881175549088,3,1,1,0,423.2901387297554,396.606629964649
49.3484185190707,29,33.95679196234501,1,0,1,75.19102801994705,0,1,0,0,140.81956925516045,225.88797313173626
107.51751669010432,10,8.108495107693404,1,0,0,42.95793203889114,1,1,1,0,263.4183361284241,298.9089717263339
122.12141471019893,20,5.530507388380503,1,0,1,88.2335159670819,2,0,0,1,428.4594677878752,407.480932427408
86.4956200477147,10,29.542923614036404,1,0,0,46.69232314970759,0,1,0,0,239.65440420724957,203.32516178042567
31.911156692686728,120,1.9017786939476746,1,0,1,53.2438605373784,1,1,1,1,550.5582842054662,490.0181889176361
51.80061448490287,20,7.297502885331378,1,0,0,33.06787078941163,0,0,0,0,108.13824780774274,112.13355920482807
87.38511258268439,120,3.4873619391420703,1,0,0,79.45349996993488,2,1,1,1,538.0998904048008,563.4157288705045
30.494818197965763,10,0.13516830574245114,1,0,1,50.181158860772975,0,0,0,0,124.0633425029928,122.3469358758875
14.399941576854468,20,21.155328213122836,1,0,0,37.296345865427675,0,0,1,0,124.7629961510809,184.58515135948068
126.77399704335154,20,4.756666347812728,1,0,0,38.16483347895727,1,1,1,1,462.25322371574595,459.07998465421804
57.50011684353836,20,6.183860253033424,1,0,1,50.21636748439373,0,1,0,1,264.6643110012941,357.27139710965656
78.0335837118017,75,4.445976608571596,1,0,1,122.78566974882105,3,1,0,0,375.9575092647862,330.6643025158361
21.28189744615395,20,17.456482744211833,1,0,0,0.0,1,1,0,0,155.53508448067262,161.7223748709807
101.14784742557161,10,6.565579099192727,1,0,0,36.050475224170235,1,1,1,0,329.94249350335645,283.75587962248045
88.32484614793276,29,29.171924964938015,1,0,1,66.49434850093436,0,0,1,1,415.7797525838934,408.7478239662305
32.72740125132722,10,19.43462494694298,1,0,0,35.67454084217319,0,1,1,0,233.65198550042933,243.89043852399064
54.2100439582841,29,13.346415454894883,1,0,1,40.43331426319895,2,1,0,1,417.8802351727815,379.8836121655034
59.68286754199484,40,23.160523890173295,0,1,1,97.17080186177759,2,1,1,1,478.67170741116104,563.5812407616187
27.112942255589793,20,9.517228723442711,1,0,1,21.584277772222265,0,1,1,1,354.88237670575165,399.3151363696312
205.82647345541358,29,18.812524774241346,1,0,0,59.77323103619635,2,1,1,1,468.34050867394205,521.1743232584058
23.397004694433246,29,10.053454580103116,1,0,0,55.76516291648568,0,0,0,0,57.353396572124126,140.09056668256432
15.268839474375193,75,10.576667286525279,1,0,0,0.0,1,1,1,1,386.98453276473714,424.9530686641466
92.64245630881229,20,40.191543676782594,1,0,1,59.98005923197034,1,1,1,1,410.57618664825407,477.5978457544871
63.82501606300821,40,15.045718186078927,1,0,0,41.167470786617905,1,1,0,1,336.9814074624684,376.83747296347525
98.40864295603086,20,31.830910797180913,1,0,1,29.50579741209509,0,1,1,1,461.13599631591836,426.17304373905705
40.480271525004724,20,21.287903079944,1,0,0,0.6933569930439845,0,0,0,0,136.5117687151864,79.9245871123703
60.717718115478135,29,20.514407900496995,1,0,0,20.34768390256943,0,1,0,0,119.42444304846072,172.17953228424375
92.20406334285813,20,27.75129783031222,1,0,0,40.52065965832175,1,1,1,1,450.6228699512425,450.289928277064
198.95139794809148,29,21.28837324822198,0,1,1,132.4594570896191,0,1,1,1,537.5663485440157,589.5544497771128
114.02971357536055,29,7.591888098203134,1,0,0,41.55709962845237,0,0,1,0,175.99967055656097,226.13710830491735
15.095530469986045,40,20.954592980183772,1,0,1,46.5174833179112,1,1,1,1,374.0900116075679,437.12524898783283
54.47543118583202,29,16.40991283436993,1,0,1,77.80741878204444,1,1,1,1,389.82236834092964,492.4112746755002
