prior_90d_spend,tank_size_gallons,customer_tenure_months,freshwater_customer,saltwater_customer,first_14d_spend,water_test_count_30d,repeat_visit_30d,livestock_purchase_30d,maintenance_subscription_30d,long_term_value_180d
33.53481951052164,55,4.133940740071451,1,0,49.7665662509747,0,0,1,1,303.6547996852282
35.62424183195,55,21.646095990946353,0,1,33.98040758265537,0,0,1,1,346.72163996734395
117.57768985119304,20,34.92409643179481,1,0,59.11748590479072,1,1,1,0,358.89937272595427
93.03841454893615,75,8.5363432827736,1,0,94.44747540007316,2,0,0,1,448.20747584837824
43.61182027056709,29,36.04130371798515,1,0,39.38873909533108,1,0,0,0,181.1040738237283
85.77373403344093,55,17.429760255672164,1,0,25.35985221319145,0,1,1,1,442.98518981018873
63.34920182012626,29,35.160882276820246,1,0,48.33517830460702,1,1,0,0,261.63939392275665
76.92778249400101,55,17.177935116193773,1,0,43.86895886897659,0,1,0,1,388.468825582768
39.22447019985146,20,1.867705512134065,1,0,30.808102847694013,0,1,0,0,182.47707112814425
26.87632053651329,10,7.306391466730644,1,0,0.5327479065446497,0,0,1,0,46.56570719698753
51.18501276446578,20,4.173997026320581,1,0,14.142526642250065,1,0,0,0,161.59540493237523
30.953153586012636,40,15.834038592812039,0,1,38.842772114040116,0,1,1,0,290.51753943034123
29.06510269759712,75,30.911255723569955,1,0,23.439784439933554,1,0,1,1,435.4606673545411
19.214063765222466,40,2.0908690117926274,0,1,44.896268177388336,0,0,0,0,201.5807859966224
6.996436177373802,55,27.01570265636733,1,0,14.17425258734518,0,1,0,1,317.81583843849484
44.213929158646415,10,31.525287091790396,1,0,62.304746943519035,1,1,0,0,185.8806187741179
132.20985038446582,55,9.646243286094851,1,0,72.59050443078847,1,1,1,1,572.1451988795842
111.33242570955883,55,3.3839262498907625,1,0,73.02621118430372,0,1,0,1,370.9628018819178
175.7421135817299,29,1.3037059640840203,1,0,62.75397334177087,0,1,1,1,500.69385333176746
28.012709890682387,29,4.500182312709222,0,1,1.2879780352040626,3,1,1,0,220.71739961062906
98.77736783304859,10,1.9397235932892138,1,0,58.94770963742457,3,1,1,1,538.6553321869862
57.56548256798083,20,6.210612519642774,0,1,48.15593290304715,2,0,1,1,484.75241363290934
35.67310193679636,10,10.94682811600275,1,0,33.23858420073057,0,0,0,0,116.53440990779525
122.44019440381861,55,13.685740980171719,1,0,57.66602086876045,0,1,0,1,380.6985069432829
57.994162933690916,55,29.436719955969274,1,0,0.0,3,1,1,1,436.20768523448874
12.470604161588547,10,29.832697438254502,1,0,8.573481468914677,0,0,0,1,247.0146855584922
110.54288514448574,75,23.21046560926835,1,0,43.560473787530505,1,0,1,1,483.8219507084539
81.77004735077189,55,12.799974374691502,1,0,53.227914034525725,0,1,1,1,369.995024772389
68.98217561846778,40,2.549442902406408,1,0,51.21639660122752,0,0,0,1,288.7035943096103
23.415429227466568,120,2.399151042156919,1,0,99.0910869527554,1,0,0,1,410.6966912360288
74.77916996689925,75,8.901706139842279,0,1,80.71069356344648,0,1,1,1,496.4090156757769
160.4748341424919,20,17.290185511256905,0,1,64.99473084532636,1,0,1,1,524.8993140313601
80.21249001804316,120,5.214127862108188,0,1,75.15068524323611,2,1,0,1,539.0483264288071
16.67375142076286,29,24.312932954032593,1,0,35.800110992380574,1,0,0,0,120.81714420560334
84.46358369690039,10,19.35247941130719,1,0,55.3478658118684,0,0,1,1,353.5720107247572
80.79404176435509,20,10.935446192117233,1,0,11.200030957186009,3,1,1,1,482.70730483853777
104.23108419804989,40,2.7520328781075416,1,0,44.858905979052864,1,1,0,1,379.40403240104166
79.24049984472799,120,4.639617343261137,0,1,80.79743857770572,3,1,1,1,597.3247952578954
29.14946961106371,29,2.2844131614835983,1,0,0.0,2,1,0,0,148.5849465613907
66.35228529724245,40,21.160398025606625,1,0,56.295417271131036,1,1,0,1,358.07036992055424
51.85577671372129,20,62.65110226755082,1,0,36.03486195503142,1,1,0,0,186.88652103029304
72.08842134196992,75,7.38996705251852,1,0,47.422203489243046,0,1,1,1,497.2204367248954
125.39498470115952,10,0.38908886180769037,0,1,70.75850270962987,1,0,1,1,395.7642958909485
37.63218356170979,40,25.210122963117733,1,0,47.35779361932564,3,1,1,1,511.80941889363845
192.86912667044942,40,0.6336997158834895,1,0,115.89427541470077,1,1,1,1,686.7872719007703
84.08815280554396,10,9.232408972146018,1,0,51.068766531578426,1,1,1,1,477.8956301098008
110.96138506187441,120,1.1780910409300365,1,0,49.25949526770492,0,1,1,1,507.55590213236854
101.23033324275553,120,37.74128320959037,1,0,133.96100612595583,1,1,1,1,690.9021777664631
81.77664743569717,29,6.1850594891196335,0,1,34.68976755778868,0,1,1,1,358.8028858938931
92.3509079751901,55,8.725111586674169,1,0,59.98500747571715,1,1,1,1,569.0629104940125
1.0239895300233162,75,29.766735684110472,1,0,28.714704110752333,1,0,0,1,258.61866335218366
101.10262195683165,10,14.397043572093017,1,0,38.47981671762183,0,1,0,0,194.29386567223773
31.104396562463663,10,0.536866336885578,1,0,31.229229665713447,0,0,1,0,99.87003727553036
60.54951958654591,40,0.20447438878724455,1,0,48.95426168874553,1,0,0,1,253.7906856041119
81.38268093170112,40,0.6067772851070352,1,0,74.72797480120985,1,0,1,0,255.77920837045133
129.08905516571667,40,13.604859533909238,0,1,60.28182170586234,0,1,1,0,347.840454418401
31.11223899571009,40,3.6708889637107913,1,0,40.082735585918556,0,0,0,0,118.93024248708542
45.07063836018558,55,22.357001778618717,0,1,70.4894471830133,3,1,1,1,636.9097973682194
49.861379857331784,10,17.68857781278745,1,0,79.5384078378429,0,0,1,1,297.15017716996965
72.70657027787588,20,55.22847561668728,1,0,47.496195616100465,2,0,0,0,160.32220286497935
52.20870746417937,20,15.356536712977476,0,1,23.868408235054066,0,1,1,0,190.15228780893713
92.63286967389405,29,32.35236798710658,1,0,74.44186905062924,0,1,1,1,471.2842906386389
12.987701766482672,55,46.49933323009727,0,1,39.02629603981071,0,0,0,1,407.8527332312368
57.10185332611742,55,14.096193991791894,1,0,23.303297500662293,1,1,1,1,500.08511995605625
170.64286416474067,29,31.216513612908436,1,0,93.67059494509775,0,1,1,1,470.4606105311135
52.31223927681295,40,31.563996989592003,0,1,57.71755853545422,1,1,1,0,346.0537665886146
84.30600459560925,20,3.3816019984022496,1,0,35.1330081670682,1,1,1,1,417.96640404814997
116.30009186555087,29,20.411506230544074,1,0,87.44792407144845,1,0,0,1,450.19338920065235
82.43539238638067,120,5.152784106416871,0,1,73.75509200461566,4,1,1,1,685.853635278464
203.83834800724617,20,27.490570342140703,1,0,59.160730193156766,1,1,1,1,456.9444751151197
67.46682688666414,55,3.0419294001155466,1,0,55.8657460091773,3,1,1,1,547.709264070742
95.7765743600479,10,1.8031252843888952,1,0,0.0,1,0,0,0,104.53212767009997
74.82781727697437,20,13.605943380214521,0,1,58.59988670304892,1,1,0,1,438.57102297405095
149.05531989800585,40,35.69455408390795,1,0,63.70378263965084,0,1,0,0,247.178455622126
46.77199053525045,55,1.3339275540573166,1,0,20.777306451399298,3,0,0,1,391.5523179654848
214.27572008767945,40,11.180583952026415,0,1,96.53572236094352,0,1,1,1,610.8845791213193
38.379818978700015,75,35.66277532339802,1,0,48.685797390240324,1,0,1,0,253.45742004547824
181.097683253423,55,6.61526789044339,0,1,91.53270543889458,2,1,1,1,605.0671438158511
28.157335045330072,40,8.355363080848791,1,0,48.479162699937355,1,1,1,0,283.84560645045804
97.85784054607484,20,16.874632266792958,1,0,48.98048653449553,0,1,0,0,176.71404519886525
63.34928282002292,20,2.468059951560133,1,0,30.34447543537788,1,1,1,0,230.1291949411221
114.72152118119142,40,6.712824465278486,1,0,68.45852010145293,0,1,1,1,424.48327227774666
85.73052787322682,40,3.8624555295248038,1,0,51.394470493884,0,0,1,1,401.7242551486442
110.66115933717373,29,35.67372843588268,1,0,114.9228644861194,1,1,0,0,367.1774402344724
27.33068701660328,29,13.448985480064392,1,0,49.73822129524924,1,1,1,1,465.05652705914457
15.431627808889013,20,39.88618359178342,0,1,27.963256223430662,0,0,0,0,67.54712423734327
23.64619925398509,10,22.320239938456307,1,0,0.0,1,0,0,0,27.908742343848843
23.125206934405906,29,50.65675555868641,1,0,11.21732119283192,1,0,0,1,291.5475659559104
27.04882901465023,55,19.569210541026422,1,0,0.0,1,1,0,1,296.6085456477622
40.44734690852045,55,22.773653093640817,1,0,52.54770698381947,2,1,1,1,489.9430821169531
40.16688206832676,120,17.393757772018443,1,0,49.642690449557655,1,1,1,1,486.1340604370635
64.42979989923951,40,7.699180057013889,1,0,23.041125339090524,0,0,1,0,115.078939708966
32.97477407223625,20,6.3751236974414764,1,0,39.32920506821193,0,0,0,0,120.45246287700309
35.15153189115763,40,18.581820455118585,0,1,42.213485156263644,0,0,1,1,366.8391264692877
54.67473894075573,55,3.94771148414456,1,0,50.28586764506939,1,0,0,1,260.4424973287511
125.16903910511641,40,0.42645095454325743,1,0,49.888623304044664,0,1,1,1,465.3016003772406
46.16423071028166,29,0.8851301367071132,1,0,33.81545070533201,0,1,1,0,244.0510844602611
61.40642920968316,40,2.747127808144723,1,0,67.55307078659521,0,1,0,1,454.8045609929835
68.76271226318173,10,0.5665366397114362,1,0,52.8066604116389,0,1,0,0,181.62448106761283
29.764085143022058,20,5.814783697465717,1,0,56.86295943599257,1,1,0,0,112.52682816270519
49.64162047027092,10,21.594935582615626,1,0,35.28045459258124,0,0,1,1,396.1206262541557
37.42707110863787,29,38.252850093976164,1,0,0.0,2,1,1,0,280.318005884363
117.49700522718868,75,1.1538942818218636,1,0,48.492465768079654,0,0,0,0,134.00154553105486
111.21644194295884,20,10.575987532156068,1,0,10.977126783839694,0,0,0,0,197.7967679015243
34.46312629212679,10,2.6920036468972857,1,0,43.9700380717498,0,0,1,0,156.22290101956074
60.56105911370155,55,3.7884406779446858,1,0,43.48456346996649,0,1,0,1,426.56998982113606
95.82730954757749,75,39.27335208636369,1,0,85.62307883302508,3,1,1,0,431.8855773344161
79.41134731970634,29,4.912620042258633,0,1,81.60048589588664,1,1,0,1,525.1358713768586
85.35885632856589,29,1.5817768806608348,1,0,39.54546185028478,3,1,0,1,396.44277842773073
29.916411615701886,29,4.63825351391067,1,0,66.30589416643441,1,1,0,1,378.77502262880654
176.90472973912318,40,19.325373484125326,0,1,108.29989105002716,2,1,1,1,614.7370728971246
39.832901030750676,55,28.438810569499996,1,0,39.54831422204338,0,1,1,1,372.0907107850347
38.949215037996474,20,3.750428892649872,1,0,37.293465127628856,2,0,1,1,345.0314783282952
21.178675896533623,75,35.38448774941531,1,0,69.61239184708452,1,1,1,1,409.8355324199712
56.44500807339683,40,13.665194369965478,1,0,47.722274967217786,1,0,0,0,187.6655372490045
133.86537754377702,55,8.036624061493294,1,0,47.55193900650771,1,1,1,0,370.73317180502204
78.85956435762789,10,9.528380463970423,0,1,27.419242000340134,0,0,1,1,422.14417893729245
59.71507286009096,75,21.865102892229192,1,0,42.70406040480848,2,0,0,1,331.93925227498016
105.91397967009868,29,2.6061179514134047,0,1,50.68068530692124,0,1,0,0,174.8979287020598
131.71429093639188,20,1.8099421750739844,1,0,56.337931585280536,1,1,0,1,357.28334642738963
111.05318219998374,29,0.7599337837334751,1,0,37.65939613465386,1,1,0,0,235.64749743273956
11.337282328578231,20,6.103144804199363,1,0,12.109829387449906,0,1,1,0,179.1799251878374
106.51750362651102,20,8.475112162963269,1,0,71.97190805740192,0,1,0,0,168.89897031325538
87.67280382281888,10,0.4450130583803286,1,0,74.02587822830809,0,0,0,0,219.1076352724383
33.85040363466792,20,7.929612180096142,1,0,9.298007968817519,0,1,1,0,170.82178079863058
87.92091743306891,29,18.51125471089537,0,1,53.078330042249846,0,1,1,1,545.9935496938639
134.0401725734448,40,43.12330833891614,0,1,70.993136514461,1,1,1,1,519.6969270650706
41.21374810598709,55,1.6570890866387193,1,0,45.01880205244986,1,0,1,0,206.0192351854372
116.29161185212543,40,9.893068591412035,1,0,61.00538213497194,1,0,1,0,260.7886847753394
80.06166281794371,10,8.536565373042517,0,1,42.44871162438081,1,0,1,0,246.10980530529716
2.3508480032199865,29,19.92008710983626,1,0,31.946551945042984,0,1,1,1,415.762186310456
62.93193170618014,40,1.884438738066967,0,1,47.40230743180694,0,0,1,1,419.71396276060693
77.87623475169512,55,5.410899735306205,1,0,39.43347284315008,1,0,1,0,282.26066924370815
51.132401927441364,20,24.9945667601522,1,0,10.894061342874025,1,1,0,1,268.9762152630883
82.13114110154167,75,9.50502691850187,1,0,77.13428588497159,4,1,0,1,477.8363160468253
58.15106140478397,55,3.9433767823826105,1,0,62.51516047487913,3,1,0,1,500.57490128630536
241.8609106164804,75,6.758932213375886,1,0,103.51219616062247,0,1,1,1,535.3305574706178
48.46736195698344,40,22.72138942314112,1,0,50.38607101544277,1,1,0,1,375.6399529075608
34.64637576680654,29,17.387076556298375,0,1,71.51537294775017,0,0,1,0,195.4490578602511
112.44911551215968,75,20.520759900667176,1,0,78.7810584931402,1,0,0,1,430.0469893625427
53.22589172469559,75,21.394336093127656,1,0,62.85099638153737,1,1,1,0,263.0253688665879
60.44954065824412,55,63.80896358505261,1,0,33.68077920450979,0,1,1,1,408.80957190935743
56.7494232318189,75,7.966183551636914,1,0,14.683666173047925,3,0,1,0,216.53317150733787
108.37552694183479,75,10.311093035284104,0,1,61.78644498090664,0,1,1,1,536.9213013737436
26.86986843334991,55,11.559536604329317,1,0,82.67489025070746,0,1,1,1,488.90992636650066
116.1382517866721,20,4.41797371243146,1,0,42.573562113331256,2,1,0,0,306.6258321332409
92.59560466789895,29,19.177685238763647,1,0,79.4100603245692,0,1,1,0,323.8402338177841
193.25411553395142,40,9.289722901615702,1,0,85.3594024081298,0,1,1,1,489.34442178255824
73.71138687871778,55,17.318698418034415,1,0,45.905619278427935,0,0,1,0,220.57864584481212
28.589473266033842,29,11.963314683977265,1,0,7.7029361165226895,0,0,0,0,88.78401124131071
74.28115376001371,29,9.647375073171863,0,1,41.961348886230574,0,0,1,0,270.22623961018434
80.81664314757187,120,15.962724548400256,0,1,81.71395087643938,3,1,1,1,637.5593983927079
141.60964109516917,29,59.089530764499486,0,1,71.97710051621287,1,0,0,0,280.29226124386844
28.528438230383905,10,9.812539091899312,1,0,34.23774563171406,0,0,0,0,81.1205424779972
16.68885802599318,40,8.437051614696658,1,0,12.615684816614024,0,1,0,0,87.96117466761297
75.3716902594321,20,5.350936771906883,0,1,41.076789387180426,1,1,1,1,439.3742102583627
198.5904488089457,20,12.646619846082864,1,0,88.42706472745894,1,1,0,0,292.7209666135725
101.859094141631,40,3.1258716713039503,0,1,109.45258985137073,1,1,1,1,571.5468787589112
105.83547526533438,120,19.871615368222677,1,0,74.99785306889815,2,1,1,1,576.240017433958
20.66757096234006,20,5.549540750078391,1,0,32.72936640606931,2,0,1,0,286.7297523990005
66.85442965380233,29,11.814138810500705,1,0,34.27397700105482,0,0,0,0,113.1081421060454
143.34807312979356,29,10.790967211274669,1,0,55.97777967724228,0,0,1,1,439.86079246255906
81.4819536552656,40,60.41723988172477,1,0,39.72635451530368,1,0,1,1,414.5245285133559
15.585850874164734,29,0.948191089620262,0,1,34.47767033278718,1,0,0,1,347.565397154592
65.90456423324088,29,11.82253299386033,1,0,49.46625029378289,0,0,0,1,246.18259714135837
97.13270983734668,40,3.7658212089121887,1,0,62.028181254319286,2,1,0,1,454.8015267577882
60.839644518600544,120,1.1716046596259637,0,1,74.05254139144543,4,1,1,1,714.4517580516647
31.619447089141833,20,5.185884249077609,0,1,31.187861150953957,0,0,1,1,337.41757542260933
114.72487711720959,40,1.4573814578939868,1,0,42.52923199996641,3,1,0,1,421.8971449918562
47.00297983439635,55,3.037943961704862,1,0,53.95843967863988,0,0,1,0,195.3041212168791
86.89005025605175,20,41.59221527473994,1,0,22.538404303792547,2,1,0,1,415.60153735821785
64.65028836896724,55,84.11409016224485,0,1,39.84153219475853,2,0,0,1,344.4174350257424
45.639966008600155,20,21.03512720369882,1,0,35.677582771561084,0,1,0,1,306.6227684657188
212.80008523585468,10,5.147345477455702,1,0,68.65657400985559,0,1,0,0,225.96751922509148
41.746477704308155,10,5.610283985189249,1,0,22.595374805318684,0,0,0,0,33.67334330096663
68.59881664004297,10,37.10759952846006,1,0,50.96914413113747,2,1,0,0,172.6236960590579
64.50320095746233,55,32.713749824587204,1,0,43.03304065834682,0,1,1,1,436.0523794656448
74.05466033612775,40,26.19799664833386,0,1,46.04981343212072,0,1,0,0,270.48399333777536
202.8614984132548,55,32.56510810877936,0,1,101.90052696950477,1,1,0,1,469.84079100682175
97.21700128084944,55,7.689896473895404,0,1,56.32842599227545,1,0,0,1,391.5420689345579
45.299534255613885,29,20.504567860705276,1,0,51.371561937119495,1,1,0,0,304.3755667182482
163.82739231250687,75,10.267356795816388,1,0,76.08975084554974,1,1,1,0,358.68467056238285
108.70204833118501,75,2.8042940903307687,1,0,38.63200128244585,0,0,1,1,412.32552816299085
45.991603281867796,20,0.5112985124549653,0,1,50.980236669863274,0,0,1,1,409.80076851072613
147.9630828708864,55,31.456994029419143,1,0,48.379078487468945,1,1,1,0,293.69535399799383
20.45338389691285,55,4.069281639915977,1,0,55.321868940229066,2,1,0,1,416.13413195666635
25.907381988994995,29,4.467288111283496,1,0,24.681570631302446,1,0,0,0,45.25995518125395
14.547304019460793,10,1.6697895413786958,1,0,32.43320876862782,0,0,0,0,75.2048853783461
8.588260129606233,20,12.113096471441956,1,0,6.232906267724024,0,0,1,0,216.81031579751937
141.1893698821277,120,15.14962495785395,1,0,78.05349941345182,2,1,1,1,694.5120502548832
74.71413520175675,55,20.934952326954907,1,0,55.94661280044683,1,0,0,1,274.7440633422274
15.968415898045755,55,10.56702420935034,1,0,28.09058475465203,1,1,0,1,297.6367364664874
63.2887843069052,75,28.570012155424088,1,0,29.83608843053956,1,0,0,0,195.42022422651849
118.68065724165511,20,9.910121214324425,1,0,64.25168903595198,1,1,1,1,487.06228813790915
36.02989906202556,120,4.243078443758921,1,0,61.18377492900989,1,0,1,1,479.3210237116178
51.140250568101834,29,4.0632091516833,1,0,9.764441953025646,0,0,0,1,254.00321522613166
219.18329687502194,55,15.944540121530515,1,0,76.40774185298962,0,1,1,1,499.4394070244959
54.74155655666468,20,26.172811005483577,1,0,13.794609709554553,1,0,1,1,408.94525854095343
17.316832289065278,20,65.83369182776741,1,0,11.414812935634334,1,1,0,1,244.6834140193508
43.15998760038267,20,30.046755069885194,1,0,18.884524893275916,4,1,0,1,398.03618756327796
14.875150980134412,20,96.0,1,0,16.244874280090055,2,0,0,0,108.59388374838014
102.65452304811464,10,16.55445560426217,1,0,10.26999624319037,0,1,0,1,268.9395705130026
31.925344067769384,20,22.731204821362883,1,0,16.75262997685443,0,0,1,0,130.2232431976445
31.070776629058603,40,14.896639795300551,1,0,52.47316165391656,1,1,0,0,223.53795331824955
231.88867103180488,75,0.53364174720694,1,0,131.2213437166294,3,1,1,1,696.8105328533236
23.41052041502517,10,28.42485320109098,1,0,0.0,4,0,1,0,261.2051615572585
19.667060962556032,10,10.887676035174087,1,0,43.643070304463585,0,1,1,0,324.3972230038695
27.122971275495345,40,46.08645584175672,1,0,79.4419209219819,0,1,1,0,302.45008065584307
121.16109723911381,40,0.1612763316927065,1,0,50.38469450427931,1,0,1,1,412.53625991765216
93.66934215735552,40,36.24890131767554,1,0,58.79123160655059,1,0,1,0,248.60820574325118
42.71625301883246,120,9.632742511787788,1,0,79.03090159733253,2,1,1,0,335.1214732978701
39.658121960268744,20,8.31105354396293,0,1,36.32304733032004,1,0,1,0,264.3172839675008
88.79292072055667,29,4.366606328802855,1,0,64.11850675835585,0,0,0,0,126.17882554451572
76.75046191534787,75,39.47239038549084,1,0,48.75198531887946,2,1,1,1,581.9493661373933
57.454963839888954,40,4.060506299981561,1,0,59.21081313748307,2,0,0,0,158.69370916610967
95.8984100435117,40,53.98546543360052,1,0,81.50231173641225,2,1,1,1,546.2057282344639
25.53148265915965,75,4.8755392742851535,1,0,67.32580137657138,0,0,0,0,209.3735700525534
32.38854938563585,20,18.453057664596244,1,0,19.119550217032604,0,0,0,0,80.95753408456964
99.35289321695036,10,10.835001236525125,1,0,53.80091765776356,0,1,0,0,215.37616746481
81.2057643561129,10,12.931461574013474,0,1,43.60558029539003,1,0,0,1,372.6513956879724
66.57340499941641,55,2.3331406941804724,0,1,37.635287018170686,2,1,1,1,492.7171024539211
226.67340989306038,75,11.566538912678222,1,0,87.07065600095206,3,1,1,0,558.2646035039496
110.52372239697787,20,29.06525128254696,0,1,82.32970040819833,0,1,1,0,273.22546649396475
43.744538079915955,29,2.0538180160928063,1,0,25.509008204569007,3,0,1,1,405.320074104738
34.826371401939866,40,11.246520171089882,1,0,64.28309471240172,0,0,0,1,296.6074585722569
83.92967666667427,10,12.334730245146767,1,0,38.33011081023033,1,0,0,0,180.66525508028076
140.90152067610026,75,32.75885419313619,1,0,46.08966780749258,3,1,1,1,546.5954797534898
12.62571656842848,29,9.614091852730558,1,0,17.37425725839518,0,1,0,1,239.4802517975213
79.72403806712448,75,27.958601217173825,0,1,57.65434171686368,2,1,1,1,561.7838496497898
50.4877675976991,55,0.8902989324515359,0,1,87.51251903219057,0,0,1,0,311.2557592968513
74.69710530445727,20,19.50196978117586,1,0,48.13604356044622,1,1,1,1,424.7103241210657
18.337106775039924,55,7.780847282590697,1,0,30.808994494609433,3,1,1,1,449.17116815968825
140.835076947902,55,18.535802966242247,1,0,80.40355422861779,1,1,1,1,530.2282559093599
166.13139333608697,20,9.19321026184278,1,0,43.793340980320096,0,1,1,1,399.0191094539063
103.77937450367338,20,20.19111409389383,1,0,19.603341100631955,0,1,0,0,181.37113871819767
188.02832508410714,55,8.107774074006507,1,0,48.65067919405382,0,1,0,0,232.97085524028017
48.56520487755711,40,3.102899102760651,1,0,0.0,0,0,0,1,210.029782315112
78.39784393834046,55,15.283705708699648,1,0,24.44053850097676,2,1,1,0,360.2158309476476
104.82739365322207,20,5.0732480405690294,0,1,75.27603336432158,2,1,0,0,350.08616581122334
84.70619836045097,55,1.762571921897173,1,0,65.49245899016454,1,1,0,1,368.4948965757417
53.48722811677977,55,6.97506539090872,1,0,22.208088818472568,2,0,0,1,307.94453897009953
57.92278411539547,20,4.852979823781359,1,0,0.0,0,0,0,0,50.26946664881556
156.46788183130207,20,7.1180587472311325,0,1,67.37622016826603,3,1,1,1,636.4829439640511
64.13123320571388,29,4.789481582499461,1,0,47.786992693407704,1,1,1,1,457.5162518482202
135.63279186436557,55,3.2874560303912452,1,0,81.00403662558632,2,1,1,1,566.095048176458
61.69979791047559,20,12.702132119844801,0,1,56.996154779272786,0,1,1,0,303.65572761471367
135.0990077337656,75,6.547916361383401,1,0,45.98333583331995,5,1,1,1,633.3498260246623
69.23812092172454,20,12.624304675214095,1,0,51.62006072025865,2,0,1,0,181.44968474357347
98.989506130761,55,7.866911549835308,1,0,61.81790973930837,3,1,1,1,605.8708600302191
38.469322113555286,10,17.39468789890644,1,0,41.07324110910959,0,0,0,0,104.12023842170005
78.27750768360535,55,7.267502423234487,1,0,28.15414364154224,0,0,0,0,63.235896266278495
38.93287359270643,40,6.659686486545262,0,1,62.617470419250004,3,0,1,1,428.8589751749999
47.6439784972442,40,39.97563248054062,1,0,54.692434901499595,1,1,1,1,469.31796868909237
50.685875833556395,120,49.00537819754664,1,0,29.059106331896736,0,1,1,1,443.71872602955904
57.18130144363191,10,0.8298193336643378,1,0,16.12311353204621,0,1,0,1,290.5869868170733
124.9604245489649,10,4.4247568481973945,0,1,31.825326030951175,0,1,0,1,385.50663291687556
46.22865958930182,10,26.948180446586868,1,0,8.948369968472885,0,0,0,0,96.43304700418192
72.67836615814926,29,73.04983543998752,1,0,36.73726056914545,5,1,1,1,518.2688810175432
135.3834879184495,55,27.07071557566809,1,0,30.753505562953876,0,1,0,1,278.1726542592901
97.58892316928717,10,15.152540120308084,0,1,82.64193310580987,1,0,1,0,304.680153631603
12.908020623623532,55,5.624974740283978,1,0,55.543068888180144,2,0,1,0,260.0220888784499
17.857404684351266,29,19.027706321124846,1,0,21.894430662670118,0,1,1,0,226.73889001228676
85.81126784309902,120,24.67458478693019,1,0,53.461614758339245,2,1,1,1,519.9586374656783
44.42206864227426,29,18.506086943226045,0,1,48.704468731633746,1,1,1,1,489.61528886476043
15.518782907170392,120,32.14464048297936,1,0,81.73502531368698,4,1,1,1,666.717567015654
41.908717077028214,40,20.08009004907822,0,1,65.84054718821014,1,0,1,1,423.47320685306335
88.05506775252228,120,41.89632965809542,1,0,28.910009506880222,0,1,1,1,444.0334173494754
50.2553970020179,40,57.03817115292049,1,0,0.0,0,1,1,1,381.9954945891074
67.7408690235258,20,1.2926412262666511,1,0,15.28145557774797,0,1,1,0,271.0780543573212
53.75830208620379,55,5.429336896929555,1,0,40.42895174941625,3,0,0,1,331.1314887054338
37.36112362157423,29,20.76197269945224,1,0,0.0,1,0,0,0,94.77048142347762
77.20851451105861,20,0.14387462670826667,1,0,33.1409435332128,0,0,1,1,297.19839134213237
13.906191342727766,29,6.408785761258986,1,0,0.0,1,0,0,0,130.12921665526167
33.5876428530313,75,4.960185140082832,1,0,41.90881291520768,4,1,1,0,326.9599596634223
110.24361238816985,55,1.2104532021920265,1,0,60.849143345679515,0,1,1,0,268.64076085743545
18.411608855086726,20,27.67347398186979,1,0,59.879259334235826,2,0,1,0,214.05989829181846
65.30332026051236,55,7.963713519241894,1,0,41.47202306661129,3,1,1,0,344.4644017085567
47.26627260724303,29,2.720003629825326,0,1,42.59528968095272,1,1,1,1,412.53264289837546
43.83807304614265,10,31.089869546714294,1,0,55.53718975333082,2,0,0,0,222.24260638066204
117.33630282463147,10,2.562868685422028,1,0,59.67722210164193,1,1,0,0,229.92409216173496
132.8170906640186,10,17.296430296144084,1,0,50.27065643161988,0,1,1,1,427.0818754446452
27.06374930079101,40,2.1870521477982616,1,0,23.543755471166243,1,0,0,1,284.3253960668394
57.53135451119217,20,0.7569342216895807,1,0,69.9775573420524,0,0,0,0,169.07511320767836
10.27557735676357,10,5.640074929931328,1,0,1.3644854861241278,1,0,0,0,32.66665123465088
112.95407461528916,20,32.02458064881655,1,0,14.467510022905088,1,1,1,1,485.6010271458251
62.84453336373073,75,19.400718850520793,0,1,63.12246992432721,2,0,0,1,412.35886334130817
17.21143391813009,40,9.844529788351156,1,0,20.716126294920876,0,0,1,0,116.12710757528805
34.95997474012235,29,52.27731033835186,1,0,55.730366677147444,1,1,0,1,307.1651687955871
24.973191192295772,55,27.19799666948382,1,0,37.317863441699096,2,0,0,1,300.7951716702696
33.31181972238022,10,7.05430091420626,1,0,43.59495740484506,0,1,1,0,165.5685979695931
11.402132934404728,75,0.9950087520382178,1,0,0.0,0,1,1,0,153.8443297711729
155.38567692427614,20,0.4404872140429533,1,0,50.64744423382483,0,1,1,0,251.61429132654018
27.978014350218984,10,31.787294751214628,0,1,72.54101692413946,1,1,1,0,396.5672974646826
65.18999802096529,20,39.004656378859636,1,0,10.81368788233354,1,0,0,1,325.2080182293058
87.49919752689564,10,10.789943948046307,1,0,31.40742195899054,0,1,1,0,247.86327892953372
132.94140715582648,20,15.29735589115305,1,0,70.62427412527138,0,1,1,1,445.5194275341173
66.83562867175772,55,0.6051884952334213,1,0,33.67343661406234,1,0,1,0,262.2603323789271
53.13883255109874,29,18.709019541590354,1,0,51.14977603671833,0,1,1,1,444.3041160507559
68.88014168076774,10,17.994737262428462,1,0,19.418001030332867,0,0,1,1,339.4087471703166
26.929051229853254,40,12.665463635942775,1,0,29.379348326996844,0,0,1,1,348.819577239496
28.882478828483823,40,29.37424370861034,1,0,45.47185572568428,0,0,0,0,159.2668487943364
52.20608171838078,75,36.43998572693676,1,0,22.556111377806527,0,1,0,0,156.13858513477828
