monthly_fee,tenure_months,usage_hours_30d,support_tickets_90d,days_since_last_login,plan_tier,autopay,price_sensitivity,prior_discounts,treatment,outcome_90d_revenue,true_cate
19.964045589594747,40.339499530867194,15.168943294027768,1,18.212171728574475,0,1,0.13855506906985993,1,0,38.63828570158967,-8.913150638554898
17.85749519270822,16.049781277909172,8.40776862058718,0,28.595551171451362,0,0,0.32926999751104774,1,0,4.281055057968897,-4.198080669729895
20.937726556022184,20.51899082653272,7.63080035210992,0,10.430268866628886,1,1,0.29348275822537073,0,0,26.098409844912375,-4.955353314421193
16.193820877530555,24.791375468540462,15.951714955194113,1,13.19806584927254,1,1,0.6838442380092196,0,1,32.62577919026755,14.452752021193074
20.269869376656928,39.20848573761146,1.810196299121087,0,6.973464945669113,0,1,0.27162965207441325,0,0,40.43469115648883,-6.961632067581303
23.908484481200578,35.300561243333156,17.791177050756023,1,14.764121099513114,1,0,0.8210870009580433,0,0,34.27469929826518,21.297400953994654
22.99129769427345,22.86064820251557,10.50912962955858,1,10.814120971371247,1,1,0.3332437654819609,0,0,32.53154632110305,-1.232530857945584
14.069922007880322,15.781254341977439,33.6270895139175,0,34.49265714026366,0,1,0.6198117015923079,0,0,15.130714915136036,14.432477117862573
25.86226630975844,37.44973389687484,2.8347686261286786,0,24.317445167281164,2,0,0.6330068493577418,0,0,14.305971366563774,-3.2644925486983882
17.500702769975355,16.486126633053864,22.622186011531667,0,18.43516762882759,0,1,0.16204456247882743,0,0,32.727318134096144,-1.2699322614181687
29.828503809688552,13.95609997771433,18.739124222185463,1,10.014383417827922,2,1,0.37856530939379934,2,1,45.795769158326735,-4.201449798248616
27.930416015637185,26.461171055324257,8.915003783778127,1,5.545887956610201,1,0,0.6343926725378005,0,1,47.66331562772761,11.303040480858714
28.934317314009803,15.673111835925722,17.608514776096964,0,4.009837757777542,2,0,0.2538148997752405,0,0,62.88689712039128,3.9958797201602283
17.616031042886807,40.25169630295253,17.657678493135354,0,6.565077056608344,0,1,0.15403256011841424,0,0,52.138424620124965,-2.597668843626252
28.44566298226364,38.06727044432339,18.53825799249252,1,11.378666730653029,2,0,0.595164086763005,1,0,55.702633613854395,11.833163491399901
22.608297769282736,43.48675298154695,11.168914447349083,0,12.586455696203064,1,1,0.21549121384872735,0,1,52.64509631082535,-9.08783480637263
18.088486624305183,7.722864862287681,10.09418988626559,0,28.958870526234236,0,0,0.30374312706104306,0,0,-6.149468962356359,-0.11781339211611552
13.643464269185952,11.42365600232525,21.029206329292396,1,14.238570581025321,0,0,0.4544808945810449,0,1,31.412305551078255,15.103875991624449
14.604291953915153,16.27566683067023,18.133511088809136,0,12.153640639942997,0,1,0.1620753437463829,0,0,30.68318344569718,-0.6728144007781558
29.32415636771288,22.859897349014286,11.667480589001421,2,24.837003559328274,2,0,0.09855038636606879,0,1,17.464721253319333,-5.373574718557778
24.312784302702184,1.7369610669745954,4.165612943598034,0,0.9149138591451142,1,1,0.5201960530882748,0,0,32.486876653856456,3.8825886801399445
18.453043817220504,27.142325806305948,39.40283024536362,0,20.157480601482,1,1,0.13800316884400782,0,0,53.574876685958884,1.0733778384029788
16.716141708588054,8.208529117749455,9.96049130081675,0,20.564194952479255,0,1,0.22319340237397034,2,1,-5.705548717883763,-10.804049458524682
30.781211884247924,10.927160886619916,5.3951238689854435,2,9.890887433389008,1,0,0.23723069224050253,1,0,16.46503424860348,0.615661304384818
15.62876197282996,59.19324752933487,9.921536865185903,1,20.914269447849176,0,1,0.28057114167910263,0,1,21.519928453025095,-7.885527007775213
23.45973531072488,6.074031447775351,43.49164550676163,0,13.047301112052814,1,1,0.5378287308258012,1,1,69.79612257276408,13.192445840519019
12.376116884318902,3.59915314776867,7.165269585803787,0,0.6686581632573501,0,1,0.3415939593423003,0,1,23.036846299275446,4.467873789575693
18.173541439730712,5.9587606271168845,33.26352627548783,0,19.578787718649217,0,0,0.6634232427398576,1,0,21.237608255766766,23.935476111745448
21.29308316353233,31.82840549559835,12.188713358039303,1,2.1510066967118777,1,0,0.34031521997642544,0,0,36.192033567144655,7.394920310559488
23.492894678082234,8.7832122781796,18.516359235853354,0,10.218288446802669,1,0,0.5413228920934052,1,0,26.62192065029738,9.185720422448023
31.047395005301308,20.242934356005325,7.511187181665316,1,5.587211166723313,2,0,0.5238425622499573,1,0,47.779077241325396,3.63278827224873
33.710522541038706,22.00406905280316,11.532424801482962,0,6.428929306281995,1,1,0.2492483205548634,0,0,70.9708891441856,-4.527440951684708
31.892229723499717,3.44020919344348,30.10189440708948,1,15.623830868547198,2,1,0.42925565893413015,0,1,56.53461177553515,6.918945187489776
28.578950710738802,13.95954164362204,7.103974441064801,1,17.542572103211334,1,1,0.6760060919111557,1,0,21.36746656925114,0.13290378034865435
28.903938473052772,31.70593419496497,3.449012125642868,0,19.772913211063702,1,1,0.5347039800582559,2,1,24.533641634410003,-12.911922515091277
31.037660474780335,25.419901905807922,36.73664024828666,1,9.530575266809237,1,0,0.870373704703374,0,1,104.47888513112945,32.61848491705862
25.559317853620907,6.495186978562966,29.404280225190323,2,11.241624367568521,1,1,0.4743058982380504,1,0,42.61661092355921,10.80647589973226
13.331123752889415,6.777724610660462,19.943500661812433,0,12.343946687487533,0,1,0.296976877467059,2,0,22.423658654379103,-1.6347081037129396
19.815441686577017,32.22963806948011,15.56339457423229,1,36.1898607843464,0,1,0.6226395569790164,0,0,11.104392386327204,5.860591773482259
14.49037516743035,8.364821564463865,31.585971696252965,0,11.078438988064775,0,1,0.4959195766247112,0,1,41.57184970291031,13.728301470430225
15.858175671885324,29.083088339760998,16.68312154328247,0,2.958671484486301,0,0,0.4732106708996533,1,0,33.39783279291279,9.686396695169352
27.34763587610969,35.53786084379432,18.202944118575232,0,21.904593462455992,1,0,0.6254002625875074,0,0,31.950154337662504,12.028318673426394
14.19709324828039,49.639141970632686,6.988438524334698,0,8.753263252256929,0,1,0.31207227281805583,0,1,30.520851579770344,-5.1901440370426455
24.45208040990028,5.791192962004683,33.13893192983181,0,22.64474977009715,1,1,0.19279610768420438,1,1,48.417684656141176,-2.0819330724008145
34.24811112669497,31.234680131975306,41.95479406084371,1,18.135936448906197,2,0,0.2634062121347916,0,0,84.9087058148642,9.321931138798433
14.06609363630669,14.84073746351804,12.36652469126606,0,7.222099182065022,0,1,0.7369845405236956,0,0,19.839631102623038,17.475520369699858
27.407935764050137,23.374243662081973,18.998341732353598,1,56.46530175148742,1,1,0.3766113372976635,0,0,3.509083155812273,-12.786974257484786
27.39798957114417,33.331597491149175,5.860757749899055,0,12.924126129270888,1,0,0.5206036133921345,2,0,40.70676751163299,-4.126291661042792
28.193076963628933,36.21106482065014,8.304154178002436,1,28.58069770328975,1,1,0.6230257745532315,0,0,17.675984223038796,-4.131802316870099
37.58385987865419,13.52324171875256,27.038179011062375,1,4.787218839885011,2,0,0.45243339415089207,0,0,71.22191288050391,13.689669440315129
16.108285559259567,19.41287207261403,6.474218319981118,0,12.779201179783911,0,0,0.2295888379167297,0,1,14.966172164178683,0.929612946475217
11.834740403797369,10.098254891119138,17.325076669908192,0,2.2636224237208764,0,1,0.5513657532446622,1,1,34.85831985982253,9.022352568415712
21.730400413927,6.536654891816295,20.092593248615763,0,24.039833950011985,1,1,0.46301805624678716,2,0,16.057824439962815,-4.888366322624222
16.498737664071193,60.88844558416674,20.687295800059665,0,16.818565787134137,0,1,0.3826286387185222,0,1,46.965555005492966,-2.342177148782567
37.335942180272326,7.7641436641976735,26.12149904322508,1,1.5311585886745438,2,0,0.4076561380532016,0,1,92.50692950736577,14.202578398999968
27.203585601843017,12.980482545486767,17.613109333970954,0,24.635307201479446,1,0,0.42633873068785616,1,1,22.014782607672768,0.4210963997816126
17.97049566606202,11.76003911166132,29.186097276346654,0,2.934503558037599,0,1,0.5870400930920195,2,0,37.61703885019705,16.66975208657444
15.213972923963173,9.784822596350372,14.99906456739084,0,15.921074699318662,0,1,0.5790200932825782,1,0,23.42808471284613,3.679319813591031
20.35005816084173,18.443415652091502,4.603109178036506,0,3.6584193451430242,0,0,0.3650411338214243,1,0,25.597835565484637,2.884197789033554
17.650237452028758,42.76213503147119,7.290074698722503,0,4.4986156620380795,0,1,0.33485233676175535,0,1,47.87159902297442,-2.601550216685295
18.057004367781314,8.449973778521137,7.2308725774381974,0,32.33611992153948,1,0,0.5297273196221709,1,0,0.7151845076592762,-2.688080330775312
16.371117342332674,36.7633725076674,17.511684231708834,0,19.505270794791972,0,0,0.5444939393849512,0,0,20.613164820943602,7.92192063990401
10.85406125038425,10.701917841043404,9.801163869371337,0,10.43896033815545,0,0,0.09879151418185676,0,1,12.415920350105893,1.955459565286047
24.722076948515216,6.120203650555965,16.457651894163167,0,29.871657167892646,0,0,0.736235655567211,2,0,7.162305254133678,11.237979842034722
19.497922293660537,55.957564119342166,8.19263280467345,0,32.353438256789964,1,1,0.5655837522497386,1,1,14.898100582177591,-13.635675467668634
26.394298220550052,8.036103262391894,12.389405435958341,2,10.502642806925344,1,1,0.34743496129896423,0,0,30.929466829096466,3.828154648953648
29.305990428851313,10.396553461146533,16.177722170058118,2,16.81732298154936,2,0,0.3275868038279876,0,0,24.41107268281471,5.908452284790661
11.556770607906197,23.9297674560826,7.348275576109983,0,0.21684707616194476,0,0,0.12709724184515428,0,0,22.91724726500844,3.2265725205041047
36.33387499232337,34.45447923289816,16.04009572307905,1,24.688288436233062,2,0,0.2561557902516695,0,1,57.39763001967614,-4.597559028521641
13.998762000122806,38.263038688823656,7.826357737356839,0,13.300316648070233,0,0,0.17411785886581313,0,1,25.907325032863003,-2.1185033651667013
21.404528981756858,20.471926084381327,9.871775595062726,0,2.4906061911684745,1,0,0.4534734975806425,1,0,37.37010304477296,4.9599080127403745
21.03662373442668,26.520557503746854,39.09689889817527,0,10.652230752665666,0,0,0.8562459347683431,0,1,88.55002573364871,33.67464855995681
14.56225047967602,43.632235508471716,4.3415567636966,0,10.90411447622108,0,0,0.47195495560326123,0,0,29.24222888917192,3.025025773243466
24.156787936124648,49.48731510914924,11.998351973711905,2,25.309439951172163,1,0,0.22680716715030091,0,1,20.11310897785808,-3.3667417142960274
28.783746980347015,11.618732128901053,6.115622197513384,0,10.646600507309525,1,1,0.3876594840736502,1,1,24.426127679878824,-6.29942154450462
18.568271822826347,28.58561649641735,20.709832986654533,0,12.822063664036502,0,1,0.35149627336249684,0,0,48.64726550933923,2.3129061775522683
17.110351605001522,22.53942004734703,23.299358147570462,0,3.9619949134780614,1,0,0.3739163246469293,1,1,42.979851537247455,8.552548010924212
34.17156497347236,68.20190734683756,42.36131359905487,0,14.481414395049642,2,1,0.7554586589308067,1,0,90.28405692754818,11.663041211593079
21.074095123502637,68.8415745809665,15.68491498880342,0,10.004972187101151,1,1,0.18460010744201594,1,0,63.01461710219753,-13.120379043703538
24.07955990533802,8.590037308830254,35.59955685018816,0,10.558065797643463,1,1,0.6906640132358121,0,1,85.36621039361206,22.691223357332998
17.978568120458604,8.373357174610453,42.25156784590534,0,7.415278817933924,0,1,0.6364668101355491,1,0,40.144350837147904,25.160554594214982
28.076244778051276,15.718087850872518,11.424028220153213,2,5.271601798992633,1,0,0.3174809299407266,1,1,34.03793073408465,6.158589353303769
31.425382257280834,26.19912047155797,5.5192355348968665,0,2.341691639147193,1,0,0.40182502898620187,0,1,54.35150367698357,3.199376695439652
12.395953929257411,10.50753355833886,4.3467866921056855,0,5.486467317792466,0,1,0.3167416010224041,0,0,15.782261751693094,0.19903245032547234
18.104233849770747,6.797724301328791,21.560592124660804,1,27.841974981997407,0,0,0.24771349576022053,1,1,6.583842949517917,3.2637042225557433
24.654859216477103,66.93991523666548,12.522054801752583,2,23.296246206255564,1,1,0.49662036929763453,0,0,52.36529224512478,-4.650036063421842
24.77695453304762,18.324869223246846,35.150645169937526,0,21.667267047428204,1,1,0.24529241826894543,0,1,52.672403579493306,1.5851353795076433
22.51286806105418,24.02603954197965,5.562939720910935,0,7.875229258497956,1,0,0.3326372031063469,0,1,29.45684608106118,1.077074576059604
16.221428071676304,45.08063501901903,2.7323015541767544,0,10.947978038999617,0,1,0.5227579504278583,0,0,27.528285857207308,-2.718910611449618
31.38806619621965,6.642619333443332,25.621395659371778,1,7.658442511769243,2,0,0.2967692124837286,1,1,64.96431436495325,7.269810602644842
15.532644389697325,65.46117661596497,16.289282548585287,0,16.447789206134328,0,0,0.7065750289753889,0,1,43.3525625244146,14.375357134836554
34.33826388093383,10.356756151168444,10.23426238809422,0,3.5426494578944037,2,0,0.4918902546028891,0,0,54.48459360804416,6.391887662024416
16.323740432295597,18.118472726212644,7.187936271162078,0,23.04951111690376,0,0,0.14445149567167523,0,1,3.183222702069924,-3.990980543042511
14.076119437727748,13.325987667282407,20.00417105155148,1,11.687115494108854,0,1,0.423164528633173,1,1,20.355761505034902,5.75700066868765
13.440994958155756,22.878890387517643,10.716363139003397,0,9.374964359179137,0,1,0.43282101896658787,1,1,19.118538751818676,-0.6173181422489729
21.322047193144577,20.979128178665874,66.67042353243679,3,3.19461449910928,0,1,0.34258492758459097,0,0,76.77471465085566,32.27956550631483
24.495006935756052,2.9994085495728124,21.75910577691113,0,46.499931780310455,0,1,0.8497340044584132,1,0,6.566684958739185,7.9386218447045795
26.480593074996374,15.858553093833443,9.063856392126368,0,24.561060096996975,1,0,0.6214050499101863,0,1,9.971270537814489,3.852493209290254
15.939947778216068,21.433976658447325,7.377502904575586,1,19.038167931302613,0,0,0.4681612170054879,1,1,16.819311476466666,3.485309676197673
26.983401320352606,30.339675744593375,11.409140090557212,1,16.081722819734775,1,1,0.6224508619900136,0,0,42.4498597306182,2.3056400510685817
18.491396424584412,30.995910448990127,22.866708925172116,0,17.257226556213332,0,1,0.3613623097073885,0,1,37.54412747932257,1.6230095679492997
28.515530212311717,8.576082607576991,17.567827420688854,1,7.974389433073609,1,1,0.24718914930231578,0,0,55.529623237897304,2.0537573317559383
15.938460357493575,18.751575590339957,7.820552924234589,0,1.1002910393273646,0,1,0.504085212201862,1,1,23.015884504073803,2.8094724771796997
38.64863167463036,46.21549735731311,11.095914748282542,1,4.981870723171038,2,0,0.34697353681805554,0,1,99.33650503710834,0.24050181773769275
16.75836358999863,12.049780324846767,14.803645806592652,1,3.5075998243448607,0,1,0.5248816328260192,0,0,31.923687526719664,11.462451783534156
26.214428223413236,30.416200040914926,32.29873618154407,2,5.619002501714457,1,1,0.7216082020769521,0,1,83.22070933604668,25.192695681464137
18.780423174166106,7.63611340562564,9.342330951577067,2,1.7251336224288158,0,1,0.28222890871156614,0,0,21.373884506419348,7.08772826780142
17.24990559759933,43.16804899117654,26.459696359815375,0,3.1864603963134366,0,1,0.28641694440744103,0,0,52.11062532353064,4.821512728750711
19.985309248673452,2.23403690047944,15.327330410972971,0,3.021595813220265,1,0,0.4301875260002379,0,0,23.391453189540318,12.085452953702584
29.854892144556306,42.801940823413865,14.781130277809426,1,1.5447797503803309,2,1,0.7442236846805707,1,0,80.50066192971332,10.307480221578208
23.7954759238286,5.379386593935701,7.210705675613136,0,12.345898244482411,1,0,0.39243446613094796,2,0,15.355244581723086,-2.1523733733184343
19.32369173480064,40.93425133178569,12.856130748293195,1,6.908238631346342,1,1,0.2806081757541062,0,0,54.89894252403557,-2.0229051177444903
23.187320423579973,27.130834345316444,20.143439431958164,0,15.227430561094785,1,0,0.810966305914039,0,1,45.527232706365055,20.746563189274124
24.050905089039144,15.272813896981932,30.30912218274272,0,2.2406855209454943,1,0,0.09516712728787638,0,1,60.722844869695265,9.130609673561798
28.28272290048539,23.19853472551278,22.372686520380434,1,5.576504407281228,1,1,0.547592530385748,0,0,65.5048352873128,9.620643475200568
36.4385903199867,56.515381332810314,5.093004094576219,0,12.278521456106674,2,0,0.49578746704541743,0,1,72.8510335331265,-4.883555808818953
17.679128314064776,31.594534769710837,16.137373397138944,0,20.29141986015175,0,1,0.6111340399436279,1,1,24.848746591731285,6.27156931849704
17.205915338744212,40.19839423015595,7.896835527981687,0,6.747908954657383,0,0,0.49447341743784184,1,0,19.954735874351922,3.582355123619184
12.1924815530875,6.563811619323908,23.418440904042818,0,15.36382553475631,0,1,0.40486868308520274,0,1,19.65769622247216,7.324687044403565
26.707180642850478,18.26705254643152,4.340279341046858,0,0.21270147513661458,1,1,0.45343815622701883,2,1,37.8671537612025,-5.686268443062003
28.514544171813906,17.334283117427983,9.243626722602816,1,11.451803490957431,1,0,0.3473631263576566,1,1,27.34947496908863,1.2406421522709348
16.143655532952238,27.448795330924654,15.729313371842698,0,12.199300366779216,0,0,0.6073592290767215,1,1,35.51599938333964,15.27630702951192
26.785282229682252,14.568456009308678,8.059155639835799,1,9.99807504037818,1,0,0.7529851800183195,1,0,15.404053837823788,10.710893488930305
18.174835689056607,18.6214944443893,24.82201146963527,1,47.18247599098734,0,1,0.5065931924888563,0,0,-1.7667486255289253,-0.5917729885008822
29.592342845740507,28.75315725853625,29.998689481758642,1,4.001930889752958,1,1,0.5220435834825337,0,0,80.81784902045229,11.930683759797198
25.522438668362167,23.522335716150693,12.192985814218444,0,7.720479315965542,1,1,0.3613009146689488,0,1,54.92009718224716,-1.5206606993590936
26.58235776003252,12.294145316327082,13.454698844013581,3,3.440178073878611,1,1,0.7337384664962817,2,0,29.404843161748136,16.901260987559073
27.405532641747293,24.636400980341364,3.931802533878859,0,14.9926486371482,1,1,0.4980693517878586,0,1,22.31318869568831,-4.805958451104958
22.573670199827916,12.988262170916162,37.35794838077429,1,9.137151116578286,1,1,0.5979837409402178,0,1,71.81054730764868,23.767771436773202
16.770821209768464,3.949796930323432,11.546141789853436,0,13.66501198857356,0,0,0.30826006404941664,0,1,10.565889598693662,6.4267329506940225
21.34795929512095,9.884372155849793,25.455842078520575,0,32.079702370198476,1,0,0.41269117887137086,0,1,20.47327823306018,4.930316899557542
11.231488098030912,20.128965839470347,7.189345467338403,0,1.5820929083139963,0,1,0.560295824070778,3,0,17.10896667767797,-2.0441076129020592
36.19492194839626,30.465577867793925,20.822547571683806,2,8.970015970551039,2,1,0.6624706441271447,1,1,84.07887492656975,11.728052183780232
30.81761466105378,8.890587733641507,28.22170985711875,0,1.5405719037513819,1,0,0.18723485824687572,0,1,82.54262621930114,10.602776556056359
22.787528326267108,23.42282563247308,7.512010406790795,0,15.950426816213948,1,0,0.7081350647553153,0,1,33.10270728433491,7.4592752298454466
24.42446434733987,13.825694870660266,5.5721840313521795,1,16.237175638393857,2,1,0.6074067790251246,0,0,18.23206589524953,-0.2014046967264771
17.263720269335927,25.328557896038408,20.924292634810218,0,19.420748923356832,1,0,0.32582258345819176,2,1,24.82515622327074,-2.1384766473527557
16.495419765605018,7.846788801995927,10.783404384368007,0,11.981479316814635,0,1,0.7257249720777705,1,0,19.703658524416966,6.586697540952512
28.87087688281775,15.200574075627435,18.18183317393861,0,13.368610747390832,2,0,0.09071070356638483,0,1,51.65219742145811,-2.4651933295397193
29.002294241273955,9.699685061042793,3.4655327537706717,0,22.459466926120186,2,0,0.524583731469202,0,1,15.350937805843563,-1.4910643304504347
19.63980652750226,21.59383976411802,24.426456137052796,0,8.53158286465241,0,1,0.3727257387131366,0,1,60.02569637154273,6.59076176790877
18.849338734221465,15.591805060311819,10.045733007354816,1,3.94905327959148,1,0,0.17843878150179163,0,0,32.08607620022701,4.701821022462436
15.682376474714482,12.851594940068201,18.647573577082888,0,4.161799644289973,0,0,0.47873179265415605,1,0,29.09450332528948,12.353299707280197
25.035166835096945,18.12735187235799,35.6238029491816,1,27.897261132231208,1,0,0.4390899179195508,1,1,46.968959491241826,9.026482552660577
15.80952627204775,12.665214175386115,11.131434004445463,0,19.08502660436216,0,0,0.39661814191140254,1,1,16.000704404098162,2.3263666257093676
25.532563698263797,7.150556632950441,20.827792704452424,0,3.809866511597968,1,1,0.8617505912422498,0,1,72.72694626320649,22.572676960163626
31.641435857917244,24.259148935559324,21.352154599038645,1,9.411699957357156,2,0,0.30575108734854095,0,0,64.76695774209497,5.760203561769089
14.993371295165632,31.8101852019379,9.747021380089155,1,28.804121645251893,0,1,0.4942892032044459,1,1,-10.640505451546446,-5.3098848279705315
13.14158289044011,40.62008641623114,27.50772559817717,0,13.15916619741021,0,0,0.45846433875899606,1,0,33.21195256490263,9.239158344754395
24.577623403114735,30.178735591465735,20.197978679502803,1,21.203655301634356,1,1,0.1270833862906757,0,0,42.42513290937154,-6.357031460002805
20.265181508663165,11.748352116333635,11.996974970043619,0,6.473714524806874,1,1,0.21910137814882766,1,0,44.74052260893045,-5.198558872818128
36.19043353347005,6.433203643911888,13.948607888145753,0,5.722548289625478,2,1,0.479656880305683,0,1,70.59593582317041,1.447936098883328
14.10342076276734,22.06676015371844,14.660499193834609,0,22.59456271006452,0,0,0.6387034977629541,0,1,21.301670633009337,15.906680186885783
31.37732913766604,23.15766106972409,35.076165612760356,0,22.69247838326673,2,0,0.39591293482874235,0,0,56.013359273911135,6.864629329073598
23.844874035092857,5.079020959640232,29.11112362539837,1,17.264041540380184,1,0,0.5164677073208006,0,0,22.510863276641896,16.435978491382215
20.193559746021336,1.5736197132187288,14.094627243076737,0,10.554962818887613,1,1,0.4311286508626947,1,1,31.814440972618804,0.29002426786894153
16.05441742497588,23.66078011399361,15.104978086325012,1,19.03804878761075,0,1,0.632881225385122,1,1,31.508575502887812,10.252653835375016
33.27436637433962,5.009784922063696,15.316027865013384,0,17.51931466522047,2,1,0.5921812101249493,0,0,32.2850465883514,6.992698998833907
14.724985016313415,59.89751275272127,17.4647810263926,0,13.982582744780998,0,1,0.5178133031639515,0,0,39.262825875194544,0.5665975578180431
17.911951941954023,13.928902636137842,15.558070266145775,0,11.685306289857872,2,1,0.41382143982463215,1,0,28.26759734523465,-3.315615006941403
37.69617001642242,14.574764122868265,16.008960652053,0,43.49418688641411,2,0,0.4378624384059762,1,1,-1.3872595192139587,-9.872584460366404
29.853190813923803,27.399250095832794,32.40739310857612,0,6.250508214442725,1,1,0.34527215823895296,0,0,85.94852907275087,6.13616629195853
26.951382353523215,12.417876901415992,30.564058371416934,0,7.786453663148741,2,1,0.20767454625031107,0,0,79.94230531463006,1.97937423195975
19.70642489832189,23.299737045865466,13.972367826318386,0,21.702368197412788,1,0,0.7218753113500983,0,1,34.49938169190826,14.874173594857618
19.638495408018642,15.94141590664103,2.9111834002247607,0,8.40103075482585,1,1,0.3166955130990785,1,0,24.407391223922758,-7.998970703112047
12.89232424863881,31.092468033713814,15.117153902223937,0,8.904812867687719,0,1,0.34454122418931776,0,1,43.06658470582721,1.441298684352155
14.866269386796212,56.29647706232151,8.784027499889826,1,14.591018233007027,0,1,0.42816104592473186,0,1,21.462409934753918,-2.50594328957394
17.09477960715121,59.78129881047089,4.502378736493743,0,13.42119359511966,0,0,0.6853075360435843,0,0,42.37345795287105,4.552564437797692
15.544466118169415,32.25272701242488,8.05180206268813,0,12.701819774644537,0,1,0.5224708223324747,1,1,20.789123883258686,-2.345249550349556
23.071967469295593,30.346393965709037,39.469371309357506,2,19.569610895176297,2,0,0.390340890445961,0,0,53.34489478562348,14.228020198216665
17.724883126665414,12.631051149033462,13.477575038834612,0,6.867564230960074,1,0,0.5477104141655575,0,1,37.38788590499823,11.483464996118835
21.005540298899106,22.367149875659685,10.171080914838639,0,4.431801056213192,1,0,0.5211103051123407,0,0,32.447130772573466,8.71112942087658
18.733556719956137,31.56026820924612,17.801138931647667,0,19.10773654582211,0,1,0.08504647368860234,0,0,39.897300251980035,-7.312655759535418
11.884792583337035,25.603959343143774,12.706970388181572,0,45.41874575321602,0,1,0.337837494287259,1,1,-12.884783728972439,-14.308863017513252
23.616640480443607,18.222825738765923,1.1713903264229935,2,40.37380513952331,1,0,0.38497470870299366,0,0,9.270145296678479,-5.432464017762774
28.62552532949245,35.756616042074675,2.933915741609167,1,10.802799518915679,2,0,0.2974436089999726,0,1,37.614774265904266,-3.7941156986699593
15.778476229689891,17.83942790109079,13.714384804858756,0,8.624865024712046,0,0,0.5568954068188645,0,0,23.391237636517907,12.824528447245912
35.630660392911736,20.357840096916178,17.83062322489681,0,41.58470163984525,2,0,0.4049051932958027,0,1,5.284355243636911,-6.707914406402459
25.057606347376655,14.144740110751655,18.645260534379577,0,11.844099055154281,1,1,0.9630721348789284,2,1,53.99006992300393,14.296449800414244
30.833238631742983,18.70927838892442,23.114491836430158,1,20.785146929969155,2,0,0.27945292069297945,1,0,41.575365465732006,-0.13476156969520314
20.24243929225826,15.047999101979633,7.7812203008795455,1,2.6119243508343435,1,1,0.4184936456334659,2,1,20.788652965621868,-2.39598975438378
20.526773870398877,29.319423731801194,36.635135017246235,0,3.6006112737748666,0,1,0.5742986992316975,0,0,56.393580843697784,16.727650046379278
32.330217785585994,18.332621616896976,31.996708142286625,0,8.10242690004282,2,1,0.3243270211313926,0,0,83.15166650236432,3.6794219720253905
22.349511923498408,23.12025810132798,19.175307620951333,0,8.595946073183644,1,0,0.682732763368956,0,0,35.83609793461279,20.387048465276692
11.33312845216823,28.729757561627427,7.068794637505573,0,0.841496388256197,0,1,0.44056847037122304,0,1,28.211142156101133,3.39377871116207
21.974507934935197,10.39271088652657,12.569761532920232,1,49.27262775820331,1,1,0.21055669245067454,0,0,-1.9468438095905,-14.409394648139115
20.155570191139944,16.76463928606679,24.59547168604158,0,2.121950376961067,2,0,0.5897976058089196,0,0,44.72231430827713,21.787666479552854
34.717817395959564,25.026633339188777,37.38319091208856,1,10.516085272014807,2,0,0.48522015023877957,0,1,109.21850939259508,15.62789224819522
27.99124429367805,3.163264927738604,33.89750493745083,1,4.365477569897196,1,1,0.8739362194268622,1,0,57.17766913350173,27.68902521444466
20.67147425460528,28.37863037135869,13.403349829497072,1,7.8825686274190785,1,0,0.5218948307491648,0,0,35.282648719082516,10.467935755264703
17.146019441105466,29.85883487088427,22.826039612978807,0,8.116650668244022,0,1,0.614115107850343,0,0,43.59934165453765,16.57009711121912
13.840524723373562,4.827582143542959,14.241448008808494,1,38.10863959047644,0,0,0.773817987768919,0,0,-4.370782075869925,17.998423035622114
19.403376988315564,19.494655362490338,7.532598049110419,0,30.88588525088092,0,1,0.274482326043079,0,1,-1.7266896678525656,-9.967575297563858
34.40495795609483,36.51508881575517,34.500065425745184,1,20.207500193390807,2,0,0.7674472021649987,1,1,94.42377724236107,18.871808939471475
24.88675513343738,19.506909861811984,14.038413784945506,0,36.95924634700944,1,0,0.10741305304883175,0,0,10.997259264517517,-9.880364147945471
15.152305440463143,15.16703034442658,15.984018290051507,0,4.165081937412307,0,0,0.6462106955988851,1,0,17.59495989247015,20.67532758305052
14.871592511702177,16.662770664666883,10.901760741043026,1,11.632705400776524,0,1,0.611400222497305,1,0,28.617631606399403,5.5723892072208265
31.481856225829034,38.2669031960843,27.180220279169898,0,17.707966296020988,2,1,0.4425326986657686,0,1,73.42795177132771,-1.5069982530810213
12.757524432392369,18.923486531357295,21.626002293231444,1,5.450905623374183,0,1,0.30149080369461423,1,0,31.052194154033177,5.299029795851888
16.912227401429764,8.716929052900241,16.78319742121666,0,7.055043515147701,0,0,0.7074418170092777,0,1,48.329038721909015,25.020402304930577
22.229778812435455,40.89384901056665,22.89626751014946,1,9.477431474515246,0,1,0.759801222623442,1,1,71.000287629563,16.64825650990175
17.64842244082734,15.58751462908231,12.479519621668839,0,20.865946998297503,1,1,0.15644405727068345,0,1,16.92011827370257,-8.47895784863691
21.78547104275886,16.282719210093966,37.411013199822264,1,27.384141685382346,1,1,0.33992973006231486,1,1,44.49322382223886,2.5673161202505903
12.34146082891841,31.69109634761375,7.666768995587364,0,0.7294130445651219,0,1,0.4498267946564427,0,1,21.070783526937852,3.3908288090654795
16.395146423433964,25.111085576052186,27.63653657513658,0,1.5805148364197752,0,1,0.4415619017676171,1,0,41.55667075292599,8.716424924597698
